회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
세메스(주),생산/제조,"
          현직원
      ",경기,2023. 11,80%,80%,80%,40%,80%,80%,"
BEST
      ""국내 1위 장비사, 그러나 결국 자회사""
    ",좋은 연봉삼성 계열사 복지 수준회사가 망할 걱정 없음,"자회사이기에 고객사에 절대 충성고객사보다 낮은 연봉, 복지일을 맡으려 하지 않는 몇몇 사람들",각 부서의 핵심 인원 중 퇴사자가 많습니다.
세메스(주),개발,"
          현직원
      ",경기,2023. 11,60%,80%,80%,40%,40%,20%,"
BEST
      ""무능력한 수석 많음. 업무 범위 불명확. 자율출근은 좋음""
    ",자율출근 하나는 정말 좋아요사내 식당 있어요의료비 지원해줘요겉으로 봤을때 나쁘지 않은 회사,리더급 인원들은 실무 모름설계 직무 업무 범위 불명확업무 시스템 자주 바껴서 적응힘듬안나가면 무능력한 사람이 되는 것 같은 분위기,각 직무 별로 업무 분배 rnr 필요조직 개편 이제 그만해주세요 이력을 아는 사람이 없네요 업무 관련 기준 및 자료화되어 있는 정보 부족
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
세메스(주),생산/제조,"
          현직원
      ",경기,2023. 11,80%,80%,80%,40%,80%,80%,"
BEST
      ""국내 1위 장비사, 그러나 결국 자회사""
    ",좋은 연봉삼성 계열사 복지 수준회사가 망할 걱정 없음,"자회사이기에 고객사에 절대 충성고객사보다 낮은 연봉, 복지일을 맡으려 하지 않는 몇몇 사람들",각 부서의 핵심 인원 중 퇴사자가 많습니다.
세메스(주),개발,"
          현직원
      ",경기,2023. 11,60%,80%,80%,40%,40%,20%,"
BEST
      ""무능력한 수석 많음. 업무 범위 불명확. 자율출근은 좋음""
    ",자율출근 하나는 정말 좋아요사내 식당 있어요의료비 지원해줘요겉으로 봤을때 나쁘지 않은 회사,리더급 인원들은 실무 모름설계 직무 업무 범위 불명확업무 시스템 자주 바껴서 적응힘듬안나가면 무능력한 사람이 되는 것 같은 분위기,각 직무 별로 업무 분배 rnr 필요조직 개편 이제 그만해주세요 이력을 아는 사람이 없네요 업무 관련 기준 및 자료화되어 있는 정보 부족
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
세메스(주),생산/제조,"
          현직원
      ",경기,2023. 11,80%,80%,80%,40%,80%,80%,"
BEST
      ""국내 1위 장비사, 그러나 결국 자회사""
    ",좋은 연봉삼성 계열사 복지 수준회사가 망할 걱정 없음,"자회사이기에 고객사에 절대 충성고객사보다 낮은 연봉, 복지일을 맡으려 하지 않는 몇몇 사람들",각 부서의 핵심 인원 중 퇴사자가 많습니다.
세메스(주),개발,"
          현직원
      ",경기,2023. 11,60%,80%,80%,40%,40%,20%,"
BEST
      ""무능력한 수석 많음. 업무 범위 불명확. 자율출근은 좋음""
    ",자율출근 하나는 정말 좋아요사내 식당 있어요의료비 지원해줘요겉으로 봤을때 나쁘지 않은 회사,리더급 인원들은 실무 모름설계 직무 업무 범위 불명확업무 시스템 자주 바껴서 적응힘듬안나가면 무능력한 사람이 되는 것 같은 분위기,각 직무 별로 업무 분배 rnr 필요조직 개편 이제 그만해주세요 이력을 아는 사람이 없네요 업무 관련 기준 및 자료화되어 있는 정보 부족
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
세메스(주),생산/제조,"
          현직원
      ",경기,2023. 11,80%,80%,80%,40%,80%,80%,"
BEST
      ""국내 1위 장비사, 그러나 결국 자회사""
    ",좋은 연봉삼성 계열사 복지 수준회사가 망할 걱정 없음,"자회사이기에 고객사에 절대 충성고객사보다 낮은 연봉, 복지일을 맡으려 하지 않는 몇몇 사람들",각 부서의 핵심 인원 중 퇴사자가 많습니다.
세메스(주),개발,"
          현직원
      ",경기,2023. 11,60%,80%,80%,40%,40%,20%,"
BEST
      ""무능력한 수석 많음. 업무 범위 불명확. 자율출근은 좋음""
    ",자율출근 하나는 정말 좋아요사내 식당 있어요의료비 지원해줘요겉으로 봤을때 나쁘지 않은 회사,리더급 인원들은 실무 모름설계 직무 업무 범위 불명확업무 시스템 자주 바껴서 적응힘듬안나가면 무능력한 사람이 되는 것 같은 분위기,각 직무 별로 업무 분배 rnr 필요조직 개편 이제 그만해주세요 이력을 아는 사람이 없네요 업무 관련 기준 및 자료화되어 있는 정보 부족
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
세메스(주),생산/제조,"
          현직원
      ",경기,2023. 11,80%,80%,80%,40%,80%,80%,"
BEST
      ""국내 1위 장비사, 그러나 결국 자회사""
    ",좋은 연봉삼성 계열사 복지 수준회사가 망할 걱정 없음,"자회사이기에 고객사에 절대 충성고객사보다 낮은 연봉, 복지일을 맡으려 하지 않는 몇몇 사람들",각 부서의 핵심 인원 중 퇴사자가 많습니다.
세메스(주),개발,"
          현직원
      ",경기,2023. 11,60%,80%,80%,40%,40%,20%,"
BEST
      ""무능력한 수석 많음. 업무 범위 불명확. 자율출근은 좋음""
    ",자율출근 하나는 정말 좋아요사내 식당 있어요의료비 지원해줘요겉으로 봤을때 나쁘지 않은 회사,리더급 인원들은 실무 모름설계 직무 업무 범위 불명확업무 시스템 자주 바껴서 적응힘듬안나가면 무능력한 사람이 되는 것 같은 분위기,각 직무 별로 업무 분배 rnr 필요조직 개편 이제 그만해주세요 이력을 아는 사람이 없네요 업무 관련 기준 및 자료화되어 있는 정보 부족
세메스(주),생산/제조,"
          전직원
      ",충남,2023. 11,80%,60%,100%,60%,60%,60%,"
BEST
      ""삼성 자회사 및 국내 반도체 장비 업계 중 탑 회사""
    ","연봉과 복지가 타 제조업 산업보다 좋은 편이며, 젊은 직원들이 많음","부바부가 심한 느낌이 들었으며, 업무 난이도가 보통 이상","사내 복지, 문화에 보탬이 되주시길 바랍니다"
세메스(주),개발,"
          전직원
      ",충남,2023. 11,80%,60%,80%,80%,60%,80%,"
BEST
      ""삼성전자 90% 비슷하다, 그냥 전자보다 약간모자란 자회사""
    ","월급이 많다, 장비업계 국내 1위기업으로 가장 근무환경이 좋다",고인물이 너무 많다. 그래도 장비업계에선 가장 좋은회사다,"잘하고 있는듯,  있는듯 없는듯 그냥저냥 하시면 됨"
세메스(주),연구개발,"
          현직원
      ",충남,2023. 11,80%,80%,80%,80%,60%,40%,"
BEST
      ""국내 반도체 장비업체 중에는 최고인듯 하다""
    ",나쁘지 않은 연봉과 복지수준기타 반도체 장비 업체에 비해 높은 기본급과 성과급,삼성전자의 그늘에서 벗어 날수가 없음매출이나 영업이익과 상관없이 삼성전자 반도체실적에 따라 성과급 나옴,삼성전자에서 내려오는 경영진은 자기의 임기동안의 회사경영이 아닌 더 큰 미래를 보고 경영했으면 한다
